住所,区,地域,ジャンル,店舗名,取扱商品,カテゴリ,カテゴリ(麺類),カテゴリ(薬局),カテゴリ(衣服),カテゴリ(洋菓子)
新潟県新潟市西区坂井東,西区,坂井東,洋食、イタリアン、フレンチ,マイアリーノ,ステーキ,食べる,0,0,0,0
新潟県新潟市西区山田堤付,西区,山田堤付,中華、ラーメン,一兆黒埼店,ラーメン,食べる,1,0,0,0
新潟県新潟市西区亀貝,西区,亀貝,中華、ラーメン,三宝亭亀貝店,ラーメン専門店,食べる,1,0,0,0
新潟県新潟市西区新通,西区,新通,中華、ラーメン,三宝亭新通店,ラーメン専門店,食べる,1,0,0,0
新潟県新潟市西区山田,西区,山田,中華、ラーメン,三宝亭山田店,ラーメン専門店,食べる,1,0,0,0
新潟県新潟市西区小新大通,西区,小新大通,中華、ラーメン,ダルマ食堂小新店,ラーメン,食べる,1,0,0,0
新潟県新潟市西区亀貝,西区,亀貝,中華、ラーメン,だるまや亀貝店,ラーメン,食べる,1,0,0,0
新潟県新潟市西区小針西,西区,小針西,中華、ラーメン,小さな中華屋さん薫,中華,食べる,1,0,0,0
新潟県新潟市西区小新,西区,小新,中華、ラーメン,ちゃーしゅうや武蔵アピタ西店,ラーメン,食べる,1,0,0,0
新潟県新潟市西区大野,西区,大野,中華、ラーメン,ちゃーしゅうや武蔵大学前店,ラーメン,食べる,1,0,0,0
新潟県新潟市西区青山,西区,青山,中華、ラーメン,ちゃーしゅうや武蔵イオン青山店,ラーメン,食べる,1,0,0,0
新潟県新潟市西区坂井東,西区,坂井東,中華、ラーメン,天心坊,ラーメン,食べる,1,0,0,0
新潟県新潟市西区ときめき西,西区,ときめき西,中華、ラーメン,保盛軒,中華料理専門店,食べる,1,0,0,0
新潟県新潟市西区五十嵐,西区,五十嵐,中華、ラーメン,万人家大学前店,ラーメン,食べる,1,0,0,0
新潟県新潟市西区寺尾朝日通,西区,寺尾朝日通,中華、ラーメン,ラーメン のろし本店,ラーメン・餃子,食べる,1,0,0,0
新潟県新潟市西区寺尾台,西区,寺尾台,中華、ラーメン,らーめん源次郎,ラーメン 餃子,食べる,1,0,0,0
新潟県新潟市西区山田,西区,山田,中華、ラーメン,レストラン三宝新潟黒埼本店,ファミリーレストラン,食べる,1,0,0,0
新潟県新潟市西区亀貝,西区,亀貝,ファストフード、軽食、喫茶,カフェ鎌倉新潟店,わらびもち・甘味・手土産,食べる,0,0,0,0
新潟県新潟市西区松海が丘,西区,松海が丘,ファストフード、軽食、喫茶,喫茶 Serendipity,軽食、喫茶,食べる,0,0,0,0
新潟県新潟市西区小新,西区,小新,ファストフード、軽食、喫茶,サーティワンアイスクリームアピタ新潟西店,アイスクリーム,食べる,0,0,0,0
新潟県新潟市西区青山,西区,青山,ファストフード、軽食、喫茶,サーティワンアイスクリームイオン青山ショッピングセンター店,アイスクリーム,食べる,0,0,0,0
新潟県新潟市西区内野町,西区,内野町,ファストフード、軽食、喫茶,みかづき内野店,イタリアン(焼そば)・ソフトクリーム,食べる,0,0,0,0
新潟県新潟市西区山田,西区,山田,ファストフード、軽食、喫茶,みかづき黒埼店,イタリアン(焼そば)、ソフトクリーム,食べる,0,0,0,0
新潟県新潟市西区東青山,西区,東青山,ファストフード、軽食、喫茶,レパコ新潟青山店,ケーキ・洋菓子・パスタ,食べる,1,0,0,1
新潟県新潟市西区笠木,西区,笠木,居酒屋、その他,居酒屋スナック伊助,アルコール、つまみ,食べる,0,0,0,0
新潟県新潟市西区坂井砂山,西区,坂井砂山,居酒屋、その他,イシダ牧場,焼肉,食べる,0,0,0,0
新潟県新潟市西区新通南,西区,新通南,居酒屋、その他,大阪屋新通店,洋菓子販売,食べる,0,0,0,0
新潟県新潟市西区寺尾前通,西区,寺尾前通,居酒屋、その他,ガトーシェフ三昧堂,和洋菓子,食べる,0,0,0,0
新潟県新潟市西区坂井東,西区,坂井東,居酒屋、その他,カルビ家,焼肉,食べる,0,0,0,0
新潟県新潟市西区坂井東,西区,坂井東,居酒屋、その他,くつろぎ処 土間家,居酒屋・酒・釜飯・ランチは定食,食べる,0,0,0,0
新潟県新潟市西区五十嵐中島,西区,五十嵐中島,居酒屋、その他,ココペリ,食品 お酒,食べる,0,0,0,0
新潟県新潟市西区五十嵐中島,西区,五十嵐中島,居酒屋、その他,大衆酒場 ステファニー,煮込み料理 お酒,食べる,0,0,0,0
新潟県新潟市西区寺尾台,西区,寺尾台,居酒屋、その他,寧々家 新潟寺尾店,居酒屋・飲食,食べる,0,0,0,0
新潟県新潟市西区寺尾上,西区,寺尾上,居酒屋、その他,呑みや えん,ビール、日本酒、お刺身,食べる,0,0,0,0
新潟県新潟市西区内野町,西区,内野町,居酒屋、その他,焼肉の横綱,焼肉,食べる,0,0,0,0
新潟県新潟市西区内野町,西区,内野町,居酒屋、その他,焼肉 ホルモン,焼肉,食べる,0,0,0,0
新潟県新潟市西区小針上山,西区,小針上山,居酒屋、その他,若鳥料理 鳥仙,半羽唐揚・串焼き・一品料理・サラダ類,食べる,0,0,0,0
新潟県新潟市西区寺尾西,西区,寺尾西,理容、美容院,Amour,美容室,暮らす,0,0,0,0
新潟県新潟市西区寺尾北,西区,寺尾北,理容、美容院,umi machi,美容室,暮らす,0,0,0,0
新潟県新潟市西区五十嵐,西区,五十嵐,理容、美容院,EDDY  HAIR,理容室,暮らす,0,0,0,0
新潟県新潟市西区浦山,西区,浦山,理容、美容院,エトワール美容室,美容室,暮らす,0,0,0,0
新潟県新潟市西区槇尾,西区,槇尾,理容、美容院,大野理容室,理容室,暮らす,0,0,0,0
新潟県新潟市西区大野町,西区,大野町,理容、美容院,おおはし美容室,カット、パーマ、カラー,暮らす,0,0,0,0
新潟県新潟市西区立仏,西区,立仏,理容、美容院,オシャレ倶楽部オオハシ理美容室,カット パーマ ヘアーカラー,暮らす,0,0,0,0
新潟県新潟市西区立仏,西区,立仏,理容、美容院,おしゃれ倶楽部 オオハシ,理容室,暮らす,0,0,0,0
新潟県新潟市西区小針西,西区,小針西,理容、美容院,カット倶楽部 刈流人,カット、シャンプー、セット,暮らす,0,0,0,0
新潟県新潟市西区ときめき西,西区,ときめき西,理容、美容院,カットクラブ べあーず,理容室,暮らす,0,0,0,0
新潟県新潟市西区大野町,西区,大野町,理容、美容院,カットサロンELLE,美容室,暮らす,0,0,0,0
新潟県新潟市西区島原,西区,島原,理容、美容院,カットスペースK2,理容室,暮らす,0,0,0,0
新潟県新潟市西区五十嵐中島,西区,五十嵐中島,理容、美容院,カットハウス ヴォーグ,理容室,暮らす,0,0,0,0
新潟県新潟市西区木山,西区,木山,理容、美容院,カットハウス サイタ,理容室,暮らす,0,0,0,0
新潟県新潟市西区坂井東,西区,坂井東,理容、美容院,カットハウス シュガー,理容室,暮らす,0,0,0,0
新潟県新潟市西区小針,西区,小針,理容、美容院,Cut House  Purity,理容室,暮らす,0,0,0,0
新潟県新潟市西区五十嵐中島,西区,五十嵐中島,理容、美容院,カットハウス マコ,理容室,暮らす,0,0,0,0
新潟県新潟市西区平島,西区,平島,理容、美容院,カットプレス ヒウラ,理容室,暮らす,0,0,0,0
新潟県新潟市西区大野町,西区,大野町,理容、美容院,髪クラブ TANAKA,理容室,暮らす,0,0,0,0
新潟県新潟市西区内野西,西区,内野西,理容、美容院,髪工房 はたけやま,理容室,暮らす,0,0,0,0
新潟県新潟市西区小針,西区,小針,理容、美容院,髪床路まえだ,理容室,暮らす,0,0,0,0
新潟県新潟市西区寺尾朝日通,西区,寺尾朝日通,理容、美容院,髪ニシノ,美容室,暮らす,0,0,0,0
新潟県新潟市西区平島,西区,平島,理容、美容院,希林館美容室,美容室,暮らす,0,0,0,0
新潟県新潟市西区みずき野,西区,みずき野,理容、美容院,クラリス,美容室,暮らす,0,0,0,0
新潟県新潟市西区寺尾西,西区,寺尾西,理容、美容院,KBEAuTY HOuSE,美容室,暮らす,0,0,0,0
新潟県新潟市西区善久,西区,善久,理容、美容院,月光  Hair&Relaxation,理容室,暮らす,0,0,0,0
新潟県新潟市西区坂井東,西区,坂井東,理容、美容院,cocoon hair,美容室,暮らす,0,0,0,0
新潟県新潟市西区寺尾朝日通,西区,寺尾朝日通,理容、美容院,ココデカラー 新潟寺尾店,美容室,暮らす,0,0,0,0
新潟県新潟市西区坂井砂山,西区,坂井砂山,理容、美容院,佐藤理容室,理容室,暮らす,0,0,0,0
新潟県新潟市西区鳥原,西区,鳥原,理容、美容院,三和第一交通,タクシー料金,暮らす,0,0,0,0
新潟県新潟市西区坂井,西区,坂井,理容、美容院,cheveux(シェヴー),理容室,暮らす,0,0,0,0
新潟県新潟市西区青山,西区,青山,理容、美容院,JELLY ROLL,美容室,暮らす,0,0,0,0
新潟県新潟市西区小新,西区,小新,理容、美容院,SNIPS LOHAS,美容サービス・美容用品・食品,暮らす,0,0,0,0
新潟県新潟市西区内野町,西区,内野町,理容、美容院,ZO・・ZO,美容室,暮らす,0,0,0,0
新潟県新潟市西区小新南,西区,小新南,理容、美容院,sofa(そふぁ),美容室,暮らす,0,0,0,0
新潟県新潟市西区内野町,西区,内野町,理容、美容院,匠 for hair,美容室,暮らす,0,0,0,0
新潟県新潟市西区青山,西区,青山,理容、美容院,つつみ美容室,美容室,暮らす,0,0,0,0
新潟県新潟市西区木場,西区,木場,理容、美容院,とこやさん わしお,理容室,暮らす,0,0,0,0
新潟県新潟市西区東青山,西区,東青山,理容、美容院,trunk,美容室,暮らす,0,0,0,0
新潟県新潟市西区善久,西区,善久,理容、美容院,ナカムラ美容室,美容室,暮らす,0,0,0,0
新潟県新潟市西区松海が丘,西区,松海が丘,理容、美容院,バーバー波打ちぎわ,理容室,暮らす,0,0,0,0
新潟県新潟市西区大野町,西区,大野町,理容、美容院,バーバー ひろこ,理容室,暮らす,0,0,0,0
新潟県新潟市西区寺尾東,西区,寺尾東,理容、美容院,パルムビーチ,美容室,暮らす,0,0,0,0
新潟県新潟市西区青山,西区,青山,理容、美容院,B-Aube,美容室,暮らす,0,0,0,0
新潟県新潟市西区新通南,西区,新通南,理容、美容院,be-can,理容室,暮らす,0,0,0,0
新潟県新潟市西区山田,西区,山田,理容、美容院,ひまわり理容所,理容室,暮らす,0,0,0,0
新潟県新潟市西区上新栄町,西区,上新栄町,理容、美容院,ビューティールーム ヤマ,美容室,暮らす,0,0,0,0
新潟県新潟市西区真砂,西区,真砂,理容、美容院,ビューティサロン リーベ,美容室,暮らす,0,0,0,0
新潟県新潟市西区寺尾東,西区,寺尾東,理容、美容院,美容室Palm Beach,カット、カラーリング、パーマ、まつ毛エクステンション、等,暮らす,0,0,0,0
新潟県新潟市西区槇尾字布割,西区,槇尾字布割,理容、美容院,美容室ラヴィ,美容全般・着付・ネイル,暮らす,0,0,0,0
新潟県新潟市西区五十嵐中島,西区,五十嵐中島,理容、美容院,美容室アイム,美容室,暮らす,0,0,0,0
新潟県新潟市西区小針,西区,小針,理容、美容院,美容室 アクア,美容室,暮らす,0,0,0,0
新潟県新潟市西区寺尾台,西区,寺尾台,理容、美容院,美容室オークラ 寺尾店,美容室,暮らす,0,0,0,0
新潟県新潟市西区松海が丘,西区,松海が丘,理容、美容院,美容室 Kimura,美容室,暮らす,0,0,0,0
新潟県新潟市西区寺尾上,西区,寺尾上,理容、美容院,美容室ジェイローザ,美容室,暮らす,0,0,0,0
新潟県新潟市西区坂井東,西区,坂井東,理容、美容院,美容室 ジェード,美容室,暮らす,0,0,0,0
新潟県新潟市西区内野町,西区,内野町,理容、美容院,美容室 じゅん,美容室,暮らす,0,0,0,0
新潟県新潟市西区五十嵐,西区,五十嵐,理容、美容院,美容室 feels,美容全般,暮らす,0,0,0,0
新潟県新潟市西区五十嵐東,西区,五十嵐東,理容、美容院,美容室フロイズ,美容室,暮らす,0,0,0,0
新潟県新潟市西区平島,西区,平島,理容、美容院,ファミリーカット サロン アキラ,理容室,暮らす,0,0,0,0
新潟県新潟市西区小針,西区,小針,理容、美容院,フィールドオブヘブン,美容室,暮らす,0,0,0,0
新潟県新潟市西区小新南,西区,小新南,理容、美容院,poudrier,理容室,暮らす,0,0,0,0
新潟県新潟市西区平島,西区,平島,理容、美容院,Boutique,美容室,暮らす,0,0,0,0
新潟県新潟市西区坂井,西区,坂井,理容、美容院,プリーズ・ヘアー,理容室,暮らす,0,0,0,0
新潟県新潟市西区槙尾,西区,槙尾,理容、美容院,Hairオオノ 理容,ヘアーケア商品,暮らす,0,0,0,0
新潟県新潟市西区坂井東,西区,坂井東,理容、美容院,ヘアーカット  タイムリー,理容室,暮らす,0,0,0,0
新潟県新潟市西区内野町,西区,内野町,理容、美容院,ヘアーサロン  タケダ本店,理容室,暮らす,0,0,0,0
新潟県新潟市西区寺尾東,西区,寺尾東,理容、美容院,ヘアーサロン アベ,理容室,暮らす,0,0,0,0
新潟県新潟市西区坂井,西区,坂井,理容、美容院,ヘアーサロン イシカワ,理容室,暮らす,0,0,0,0
新潟県新潟市西区笠木,西区,笠木,理容、美容院,ヘアーサロン おかざわ,理容室,暮らす,0,0,0,0
新潟県新潟市西区小新,西区,小新,理容、美容院,ヘアーサロン 髪ようび,理容室,暮らす,0,0,0,0
新潟県新潟市西区槇尾,西区,槇尾,理容、美容院,ヘアーサロン くまがい,理容室,暮らす,0,0,0,0
新潟県新潟市西区坂井,西区,坂井,理容、美容院,ヘアーサロン クルクル,理容室,暮らす,0,0,0,0
新潟県新潟市西区松美台,西区,松美台,理容、美容院,ヘアーサロン サカツメ,理容室,暮らす,0,0,0,0
新潟県新潟市西区立仏,西区,立仏,理容、美容院,ヘアーサロン サトウ,理容室,暮らす,0,0,0,0
新潟県新潟市西区新中浜,西区,新中浜,理容、美容院,ヘアーサロン ショウジ,理容室,暮らす,0,0,0,0
新潟県新潟市西区松美台,西区,松美台,理容、美容院,ヘアーサロン まつみ坂,理容室,暮らす,0,0,0,0
新潟県新潟市西区松美台,西区,松美台,理容、美容院,ヘアーサロン ヨシオカ,理容室,暮らす,0,0,0,0
新潟県新潟市西区内野町,西区,内野町,理容、美容院,ヘアーサロン ヨシオカ,理容室,暮らす,0,0,0,0
